sample_id,ade,fde,min_ade,min_fde,miss,nll,occupancy_iou,occupancy_soft_iou,occupancy_brier,branch_confidence,branch_correct,branch_brier,branch_entropy,counterfactual_diversity,occlusion_steps,memory_recall,memory_lifetime,memory_drift,scene_consistency,occlusion_persistence,tracked_confidence,tracked_uncertainty,tracked_importance,tracked_age,active_slot_fraction,mean_retention,mean_update
0.0,1.6916964054107666,3.125131845474243,1.6916964054107666,3.125131845474243,1.0,26.00272560119629,0.1708860695362091,0.15876401960849762,0.2517079710960388,0.2731095850467682,1.0,0.7056385278701782,1.3825747966766357,2.637296676635742,4.0,0.0,3.8683481216430664,0.29456639289855957,0.9658742547035217,0.9735241532325745,0.08073008060455322,0.3229312598705292,0.07671892642974854,3.7378134727478027,1.0,0.34620609879493713,0.17273229360580444
1.0,5.359065055847168,9.77843952178955,3.00833797454834,5.700860500335693,1.0,43.32701110839844,0.2887323796749115,0.17090588808059692,0.23685164749622345,0.27230751514434814,0.0,0.712221086025238,1.3827342987060547,2.5608010292053223,3.0,0.0,3.8173165321350098,0.292117714881897,0.9673710465431213,0.982504665851593,0.08232122659683228,0.3221765160560608,0.07824172079563141,3.7035133838653564,1.0,0.34731823205947876,0.1736365556716919
2.0,3.202003002166748,5.857301712036133,1.0965638160705566,1.9266843795776367,0.0,18.967817306518555,0.2368421107530594,0.17551147937774658,0.2393227219581604,0.27120494842529297,0.0,0.7141276597976685,1.3830883502960205,2.400451421737671,2.0,0.0,3.6358630657196045,0.32426249980926514,0.9637156128883362,0.9918087720870972,0.08315234631299973,0.29830533266067505,0.07963000237941742,3.528735399246216,1.0,0.36280837655067444,0.18649545311927795
3.0,3.3875083923339844,6.827775478363037,3.3875083923339844,6.827775478363037,1.0,51.25825500488281,0.1677018702030182,0.1728111207485199,0.24949614703655243,0.2717079818248749,1.0,0.7082780599594116,1.3829022645950317,2.5339298248291016,4.0,0.0,3.7628064155578613,0.2864243984222412,0.9686163663864136,0.979795515537262,0.08388237655162811,0.3091244101524353,0.07977095246315002,3.6432926654815674,1.0,0.35453882813453674,0.17890283465385437
4.0,1.6502186059951782,3.525768995285034,1.1125143766403198,1.315645694732666,0.0,20.887889862060547,0.30612245202064514,0.18341858685016632,0.23677465319633484,0.27339571714401245,0.0,0.7927320003509521,1.3824576139450073,2.669370651245117,5.0,0.0,3.910632371902466,0.33912432193756104,0.9560798406600952,0.9618251919746399,0.07895947992801666,0.34145987033843994,0.07468073070049286,3.8000235557556152,1.0,0.3352476954460144,0.16596144437789917
5.0,4.633448123931885,8.818565368652344,2.3201863765716553,4.761575698852539,1.0,31.903003692626953,0.20529800653457642,0.1576409637928009,0.2522302567958832,0.2705085575580597,0.0,0.7878756523132324,1.3832902908325195,2.38702130317688,2.0,0.0,3.571643829345703,0.3907408118247986,0.9547543525695801,0.9903455376625061,0.07692064344882965,0.502616822719574,0.07219251245260239,3.6600375175476074,1.0,0.36140114068984985,0.18706880509853363
6.0,3.207357406616211,5.86674165725708,0.4197041392326355,0.7911502122879028,0.0,15.48102855682373,0.21875,0.18819846212863922,0.24133048951625824,0.27279070019721985,0.0,0.7981519103050232,1.3825128078460693,2.6201255321502686,5.0,0.0,4.036387920379639,0.28900647163391113,0.9595052003860474,0.9706679582595825,0.07820571213960648,0.35140296816825867,0.07436343282461166,3.8722474575042725,1.0,0.32209914922714233,0.15815699100494385
7.0,4.014135360717773,7.566882133483887,0.9673727750778198,2.0544281005859375,1.0,16.55069923400879,0.17721518874168396,0.17094391584396362,0.2531411945819855,0.27126437425613403,0.0,0.7109469175338745,1.3828117847442627,2.5736749172210693,4.0,0.0,3.982752799987793,0.27544915676116943,0.9603954553604126,0.9643115401268005,0.07237185537815094,0.3385889232158661,0.07144401222467422,3.8449437618255615,1.0,0.34191620349884033,0.1695532202720642
8.0,1.1686525344848633,3.032264232635498,1.1686525344848633,3.032264232635498,1.0,16.51024055480957,0.2847222089767456,0.18299658596515656,0.2384815812110901,0.2686789631843567,1.0,0.7139492630958557,1.383677363395691,2.230452060699463,1.0,0.0,3.4470880031585693,0.28275859355926514,0.9676165580749512,0.9958620071411133,0.08244262635707855,0.4920857846736908,0.07788071781396866,3.5394530296325684,1.0,0.36602526903152466,0.19315287470817566
9.0,1.7994922399520874,2.989794969558716,0.8476994037628174,1.656610369682312,0.0,22.5661563873291,0.13372093439102173,0.1738692671060562,0.2582612633705139,0.2724263370037079,0.0,0.79029381275177,1.3829333782196045,2.4669158458709717,1.0,0.0,3.669092893600464,0.3646279573440552,0.9544641375541687,0.9890525937080383,0.07326777279376984,0.5318198204040527,0.06847382336854935,3.7716331481933594,1.0,0.34868746995925903,0.17861369252204895
