sample_id,ade,fde,min_ade,min_fde,miss,nll,occupancy_iou,occupancy_soft_iou,occupancy_brier,branch_confidence,branch_correct,branch_brier,branch_entropy,counterfactual_diversity,occlusion_steps,memory_recall,memory_lifetime,memory_drift,scene_consistency,occlusion_persistence,tracked_confidence,tracked_uncertainty,tracked_importance,tracked_age,active_slot_fraction,mean_retention,mean_update
0.0,3.130786657333374,5.6801581382751465,1.2102103233337402,2.2278249263763428,1.0,26.503498077392578,0.1621621549129486,0.1567787230014801,0.2550601065158844,0.12467488646507263,0.0,0.9354857802391052,2.6901938915252686,3.8589870929718018,4.0,1.0,7.5713701248168945,0.0014191865921020508,0.9995218515396118,0.9991639852523804,0.008931368589401245,1.0,0.009525780566036701,7.552645683288574,1.0,0.0,0.012311733327805996
1.0,3.967650890350342,7.309776306152344,0.5833888053894043,0.5783982276916504,0.0,25.808229446411133,0.2857142984867096,0.18236614763736725,0.22729229927062988,0.1246948391199112,0.0,1.0019558668136597,2.6901803016662598,3.8589327335357666,3.0,1.0,7.565650939941406,0.0015789270401000977,0.9995775818824768,0.9996362924575806,0.008916033431887627,1.0,0.009500299580395222,7.542605400085449,1.0,0.0,0.012409066781401634
2.0,2.0457165241241455,3.770484447479248,0.8738434314727783,1.636686086654663,0.0,18.262527465820312,0.22535210847854614,0.18125833570957184,0.2355727106332779,0.1246088370680809,0.0,0.8510416746139526,2.6901912689208984,3.851868152618408,2.0,1.0,7.550150394439697,0.00223618745803833,0.9997061491012573,0.9993876218795776,0.007973689585924149,1.0,0.008438996970653534,7.527862071990967,1.0,0.0,0.012831930071115494
3.0,4.462290287017822,8.729558944702148,1.2259209156036377,2.1612536907196045,1.0,25.797542572021484,0.1568627506494522,0.17579028010368347,0.2482767403125763,0.12467503547668457,0.0,0.9833524823188782,2.6901988983154297,3.859128952026367,4.0,1.0,7.55986213684082,0.0014257431030273438,0.999783992767334,0.9997094869613647,0.00894858781248331,1.0,0.00954048428684473,7.536890506744385,1.0,0.0,0.012584714218974113
4.0,1.7602097988128662,3.3842580318450928,0.8912140130996704,2.0744612216949463,1.0,17.61038589477539,0.3435114622116089,0.19387641549110413,0.22801123559474945,0.12467746436595917,0.0,0.9080384373664856,2.6901941299438477,3.8588218688964844,5.0,1.0,7.57442569732666,0.0019696950912475586,0.999387800693512,0.9990665912628174,0.008917834609746933,1.0,0.00950553733855486,7.551854133605957,1.0,0.0,0.011973632499575615
5.0,3.8289971351623535,7.395878791809082,1.542644739151001,3.0419840812683105,1.0,29.901334762573242,0.20279720425605774,0.15653543174266815,0.2553078234195709,0.12466821819543839,0.0,0.9385859370231628,2.690197467803955,3.8586885929107666,2.0,1.0,7.537103176116943,0.0022373199462890625,0.9997455477714539,0.9997075796127319,0.008948171511292458,1.0,0.00952763669192791,7.5200514793396,1.0,0.0,0.012992257252335548
6.0,2.9080824851989746,5.31156063079834,0.7790162563323975,1.4532811641693115,0.0,20.419227600097656,0.22448979318141937,0.19440968334674835,0.23686690628528595,0.12467481195926666,0.0,0.8977536559104919,2.690197467803955,3.859715461730957,5.0,1.0,7.599514007568359,0.001421213150024414,0.9990537166595459,0.9995459318161011,0.00900629535317421,1.0,0.009603860788047314,7.5761308670043945,1.0,0.0,0.011430894024670124
7.0,2.4883646965026855,4.845306396484375,1.2238452434539795,2.5175254344940186,1.0,32.14556884765625,0.17880794405937195,0.17022228240966797,0.2563076615333557,0.12438572198152542,0.0,0.9502306580543518,2.690495014190674,3.8387291431427,4.0,1.0,7.6023454666137695,0.0018778443336486816,0.9990903735160828,0.9989631175994873,0.006696072407066822,1.0,0.007168885786086321,7.5834832191467285,1.0,0.0,0.011697882786393166
8.0,2.3748769760131836,5.097634792327881,0.6295287013053894,1.9111390113830566,0.0,12.31124496459961,0.25531914830207825,0.18694879114627838,0.23715689778327942,0.12466724961996078,0.0,0.9355003237724304,2.690208911895752,3.8591504096984863,1.0,1.0,7.522538185119629,0.0015634894371032715,0.9997161030769348,0.9996639490127563,0.0090088602155447,1.0,0.009602440521121025,7.517020225524902,1.0,0.0,0.013402538374066353
9.0,1.464966058731079,2.5492103099823,1.3331332206726074,2.5214343070983887,1.0,30.91979217529297,0.138364776968956,0.1720944494009018,0.26180729269981384,0.124698206782341,0.0,0.940997838973999,2.6901559829711914,3.85756516456604,1.0,1.0,7.557277679443359,0.0014961957931518555,0.9994423389434814,0.9989780187606812,0.00877213105559349,1.0,0.009338850155472755,7.5352301597595215,1.0,0.0,0.012467852793633938
