sample_id,ade,fde,min_ade,min_fde,miss,nll,occupancy_iou,occupancy_soft_iou,occupancy_brier,branch_confidence,branch_correct,branch_brier,branch_entropy,counterfactual_diversity,occlusion_steps,memory_recall,memory_lifetime,memory_drift,scene_consistency,occlusion_persistence,tracked_confidence,tracked_uncertainty,tracked_importance,tracked_age,active_slot_fraction,mean_retention,mean_update
0.0,2.220191478729248,4.019264221191406,0.7698004841804504,1.146620512008667,0.0,19.57071304321289,0.1538461595773697,0.1569245457649231,0.25354331731796265,0.20965230464935303,0.0,0.9362893104553223,2.0115017890930176,3.664562940597534,4.0,1.0,7.763739585876465,0.6598513126373291,0.9455116987228394,0.9983289241790771,0.005215347744524479,1.0,0.0060644494369626045,7.72409725189209,1.0,0.23193490505218506,0.006618752609938383
1.0,4.872506141662598,8.96546745300293,1.856594204902649,3.3677244186401367,1.0,29.286996841430664,0.30656933784484863,0.1769229918718338,0.23111417889595032,0.20966710150241852,0.0,0.9524941444396973,2.0114893913269043,3.6645798683166504,3.0,1.0,7.760490417480469,0.658366322517395,0.9458186626434326,0.999741792678833,0.005207947455346584,1.0,0.006046951748430729,7.762918472290039,1.0,0.232914000749588,0.006678057834506035
2.0,2.742840528488159,5.0742387771606445,0.9039853811264038,1.6084939241409302,0.0,19.799734115600586,0.25517240166664124,0.1785762459039688,0.2367495745420456,0.20992165803909302,0.0,0.733065664768219,2.011317729949951,3.6643035411834717,2.0,1.0,7.750973701477051,0.6771859526634216,0.943622887134552,0.9998706579208374,0.004765748977661133,1.0,0.00550867198035121,7.752274036407471,1.0,0.2353443205356598,0.00694297207519412
3.0,3.7744202613830566,7.4877166748046875,1.3206689357757568,3.147334575653076,1.0,22.256322860717773,0.15625,0.17415644228458405,0.24847926199436188,0.20963989198207855,0.0,0.9362739324569702,2.0115132331848145,3.664590835571289,4.0,1.0,7.756884574890137,0.6620647311210632,0.9454537034034729,0.9985395669937134,0.005243400111794472,1.0,0.006092869210988283,7.717096328735352,1.0,0.23383550345897675,0.006783695891499519
4.0,1.4789854288101196,3.1332926750183105,1.4789854288101196,3.1332926750183105,1.0,33.09621810913086,0.3142857253551483,0.1877283751964569,0.23251420259475708,0.20965880155563354,1.0,0.7244237661361694,2.0114998817443848,3.6646533012390137,5.0,1.0,7.765199661254883,0.6754665970802307,0.9450985193252563,0.9879868030548096,0.005207771435379982,1.0,0.00605182908475399,7.727336406707764,1.0,0.23068253695964813,0.006457987241446972
5.0,4.295697212219238,8.248597145080566,1.247708797454834,2.461695671081543,1.0,23.162921905517578,0.232876718044281,0.15726681053638458,0.25319674611091614,0.2096252143383026,0.0,0.9152767658233643,2.0115137100219727,3.6645336151123047,2.0,1.0,7.744207859039307,0.6969536542892456,0.940904438495636,0.9999367594718933,0.00527199124917388,1.0,0.006115554831922054,7.746701240539551,1.0,0.2357560694217682,0.0070200152695178986
6.0,3.0579261779785156,5.616309642791748,0.9361504316329956,1.5322437286376953,0.0,18.84019660949707,0.2368421107530594,0.1904137283563614,0.23931795358657837,0.20971336960792542,0.0,0.9465089440345764,2.011453628540039,3.6647074222564697,5.0,1.0,7.7804789543151855,0.6577893495559692,0.9459050297737122,0.987025797367096,0.005121095106005669,1.0,0.005947447381913662,7.742442607879639,1.0,0.22703564167022705,0.00611910130828619
7.0,3.434826612472534,6.556370258331299,1.3043502569198608,2.5484297275543213,1.0,26.003854751586914,0.16981132328510284,0.1719256490468979,0.2531663477420807,0.2103055715560913,0.0,0.7334134578704834,2.0111377239227295,3.664557456970215,4.0,1.0,7.780064582824707,0.6612367033958435,0.9457672834396362,0.999661922454834,0.004066850990056992,1.0,0.004733923822641373,7.782371520996094,1.0,0.2290719449520111,0.006300692446529865
8.0,1.5253357887268066,3.6158125400543213,1.1734352111816406,1.1019513607025146,0.0,21.50732421875,0.267123281955719,0.18339337408542633,0.23920035362243652,0.20951904356479645,0.0,0.9361383318901062,2.0115861892700195,3.664675235748291,1.0,1.0,7.736411094665527,0.6590788960456848,0.9456642866134644,0.9999537467956543,0.0054425462149083614,1.0,0.006330334581434727,7.747516632080078,1.0,0.23674651980400085,0.007216563448309898
9.0,1.4999775886535645,2.4949660301208496,1.4999775886535645,2.4949660301208496,1.0,34.164024353027344,0.145454540848732,0.17425042390823364,0.258148729801178,0.20970748364925385,1.0,0.724335253238678,2.0114705562591553,3.664397716522217,1.0,1.0,7.755121231079102,0.7154386043548584,0.939212441444397,0.9998844861984253,0.005122935399413109,1.0,0.005937207955867052,7.716492652893066,1.0,0.2336900383234024,0.00673281867057085
10.0,4.296379566192627,7.921232223510742,0.9211397767066956,2.2864930629730225,1.0,21.343935012817383,0.16049382090568542,0.17519056797027588,0.25474658608436584,0.2095666229724884,0.0,0.9524414539337158,2.011556625366211,3.664593458175659,1.0,1.0,7.741517066955566,0.6621736884117126,0.945557177066803,0.9999476671218872,0.005355252884328365,1.0,0.006226405967026949,7.752519607543945,1.0,0.2367127239704132,0.007129565812647343
11.0,4.481829643249512,8.68364429473877,2.025439739227295,4.062109470367432,1.0,32.909645080566406,0.17763157188892365,0.1609414517879486,0.24695931375026703,0.20968861877918243,0.0,0.946466863155365,2.0114810466766357,3.664673089981079,6.0,1.0,7.771982192993164,0.7144783735275269,0.9407347440719604,0.9330408573150635,0.005157311446964741,1.0,0.005993525963276625,7.735600471496582,1.0,0.2280685156583786,0.006169138476252556
12.0,3.2731995582580566,6.071262836456299,1.5174425840377808,2.8281795978546143,1.0,26.61874771118164,0.25503355264663696,0.19260434806346893,0.2347821444272995,0.20965984463691711,0.0,0.9720631837844849,2.0114967823028564,3.6646108627319336,5.0,1.0,7.77569055557251,0.6598206162452698,0.9475574493408203,0.9879237413406372,0.00521807000041008,1.0,0.006066707894206047,7.738156795501709,1.0,0.22812750935554504,0.006173599511384964
13.0,3.710256338119507,6.8717875480651855,1.8461500406265259,3.279886484146118,1.0,30.638545989990234,0.1428571492433548,0.14745505154132843,0.2529386579990387,0.20965783298015594,0.0,0.9464709758758545,2.011496067047119,3.664445161819458,5.0,1.0,7.763782024383545,0.6954008340835571,0.9413448572158813,0.9880837202072144,0.005207456648349762,1.0,0.006050026044249535,7.725863933563232,1.0,0.23095424473285675,0.006463412195444107
14.0,3.8646035194396973,6.859673500061035,1.4933409690856934,2.1886913776397705,1.0,25.90790367126465,0.25,0.1884714514017105,0.2460053265094757,0.20972365140914917,0.0,0.9525153636932373,2.0114634037017822,3.6644909381866455,4.0,1.0,7.763072490692139,0.6599694490432739,0.945555567741394,0.9984675645828247,0.005093999207019806,1.0,0.005915449466556311,7.723125457763672,1.0,0.23290535807609558,0.006694928742945194
15.0,4.444657802581787,8.301210403442383,0.8110939264297485,1.7511347532272339,0.0,16.268474578857422,0.19607843458652496,0.1743168979883194,0.24343241751194,0.20968765020370483,0.0,0.9152795672416687,2.011481285095215,3.6647496223449707,2.0,1.0,7.7496538162231445,0.6736304759979248,0.9437938928604126,0.9999372959136963,0.0051679848693311214,1.0,0.006005575880408287,7.752131938934326,1.0,0.23439648747444153,0.006933001801371574
16.0,2.129645347595215,3.228593587875366,1.7157620191574097,3.458892345428467,1.0,28.165138244628906,0.16455696523189545,0.17265233397483826,0.24755437672138214,0.20965079963207245,0.0,0.9464635848999023,2.011505365371704,3.664547920227051,5.0,1.0,7.761045455932617,0.6787099242210388,0.943109393119812,0.9889304637908936,0.005227814894169569,1.0,0.006079268641769886,7.721604824066162,1.0,0.2323956936597824,0.006640995852649212
17.0,0.5746824145317078,0.9582781791687012,0.5746824145317078,0.9582781791687012,0.0,10.61274528503418,0.14906832575798035,0.1680779904127121,0.2546682059764862,0.20967014133930206,1.0,0.7244035005569458,2.011491537094116,3.66455078125,5.0,1.0,7.770285129547119,0.6628406643867493,0.9457775950431824,0.9324997663497925,0.005179281812161207,1.0,0.006006941199302673,7.731873989105225,1.0,0.23088601231575012,0.006349669303745031
18.0,3.9758830070495605,7.418973922729492,0.4030924141407013,1.0862963199615479,0.0,16.113460540771484,0.20253165066242218,0.19254423677921295,0.2418990135192871,0.20954389870166779,0.0,0.9463979005813599,2.011568069458008,3.664726495742798,1.0,1.0,7.745863914489746,0.6587258577346802,0.9455099701881409,0.9999648332595825,0.005403785966336727,1.0,0.0062805539928376675,7.756703853607178,1.0,0.2348068505525589,0.00699759554117918
19.0,4.9799957275390625,9.715841293334961,1.0138745307922363,2.1637866497039795,1.0,24.570512771606445,0.1986754983663559,0.16770359873771667,0.2451532632112503,0.20963455736637115,0.0,0.9699764251708984,2.011509418487549,3.6645166873931885,6.0,1.0,7.763516426086426,0.710669219493866,0.9396370649337769,0.9350425004959106,0.005251281429082155,1.0,0.006100408732891083,7.725571632385254,1.0,0.2308608889579773,0.0064452579244971275
20.0,1.8802491426467896,3.0664966106414795,0.8296935558319092,1.1976139545440674,0.0,13.039139747619629,0.15189872682094574,0.1691850870847702,0.2461216151714325,0.20995096862316132,0.0,0.7331914305686951,2.0113468170166016,3.664191722869873,4.0,1.0,7.767764568328857,0.6600773930549622,0.9458051323890686,0.9984044432640076,0.004674874246120453,1.0,0.005437744781374931,7.728646755218506,1.0,0.23198607563972473,0.006561238318681717
21.0,3.822838306427002,7.592209339141846,0.4675562381744385,0.9629566073417664,0.0,12.490069389343262,0.24183006584644318,0.18371199071407318,0.25083622336387634,0.21001632511615753,0.0,0.915270209312439,2.0112807750701904,3.6645259857177734,2.0,1.0,7.761805534362793,0.6608577370643616,0.9454728960990906,0.9994539022445679,0.004603313282132149,1.0,0.005325123202055693,7.764464855194092,1.0,0.2329392433166504,0.006735892966389656
22.0,2.910020351409912,5.351604461669922,1.9611809253692627,4.208624839782715,1.0,26.72226333618164,0.20512820780277252,0.18767260015010834,0.24206478893756866,0.20972757041454315,0.0,0.9721099138259888,2.011462688446045,3.664531707763672,4.0,1.0,7.76486349105835,0.6620457768440247,0.9474742412567139,0.998562753200531,0.005096836015582085,1.0,0.005914874374866486,7.726321697235107,1.0,0.23203963041305542,0.006557440385222435
23.0,5.545834541320801,10.225497245788574,2.051975965499878,4.326164722442627,1.0,31.16843032836914,0.19374999403953552,0.1864008903503418,0.2504890263080597,0.20970845222473145,0.0,0.9525225162506104,2.01145601272583,3.6645727157592773,4.0,1.0,7.7637858390808105,0.6582499742507935,0.9457459449768066,0.9984832406044006,0.005116710439324379,1.0,0.005942510440945625,7.724416255950928,1.0,0.23196560144424438,0.0066309729591012
24.0,2.647782325744629,4.917531967163086,1.4766066074371338,2.784229278564453,1.0,25.844486236572266,0.1656050980091095,0.1671343743801117,0.2506750822067261,0.20975497364997864,0.0,0.9721156358718872,2.011442184448242,3.6645548343658447,3.0,1.0,7.757962703704834,0.685496985912323,0.942268967628479,0.9999220371246338,0.005027838982641697,1.0,0.00585189601406455,7.7686967849731445,1.0,0.23331481218338013,0.006797691807150841
25.0,6.850008964538574,12.667012214660645,3.343217372894287,6.562844276428223,1.0,51.16082000732422,0.18633539974689484,0.18726631999015808,0.24960751831531525,0.20966283977031708,0.0,0.952492892742157,2.0114927291870117,3.664450168609619,4.0,1.0,7.759133338928223,0.6603132486343384,0.9467371702194214,0.9984951019287109,0.005202160216867924,1.0,0.006038417108356953,7.720175743103027,1.0,0.23306801915168762,0.00669876579195261
26.0,0.24589887261390686,0.21070405840873718,0.24589887261390686,0.21070405840873718,0.0,7.992876052856445,0.2165605127811432,0.18413443863391876,0.25281259417533875,0.20963788032531738,1.0,0.7244622111320496,2.0115113258361816,3.664576768875122,2.0,1.0,7.746336936950684,0.6596999168395996,0.945812463760376,0.9999102354049683,0.005250091198831797,1.0,0.006091941148042679,7.748777389526367,1.0,0.23578384518623352,0.00699663395062089
27.0,6.965815544128418,13.073307991027832,3.3950748443603516,6.596772193908691,1.0,67.57659912109375,0.21854305267333984,0.17259669303894043,0.24759766459465027,0.20994256436824799,0.0,0.9466228485107422,2.011343479156494,3.6645679473876953,6.0,1.0,7.7683258056640625,0.6811482906341553,0.9435317516326904,0.9335721731185913,0.004704716615378857,1.0,0.0054749492555856705,7.729982376098633,1.0,0.2314503788948059,0.006435466464608908
28.0,4.93108606338501,8.90815544128418,1.0797094106674194,2.1462931632995605,1.0,21.550487518310547,0.20886075496673584,0.19015739858150482,0.24666495621204376,0.2096385955810547,0.0,0.9524818658828735,2.011509418487549,3.664484977722168,4.0,1.0,7.754950523376465,0.677569568157196,0.9433433413505554,0.9984846115112305,0.0052526164799928665,1.0,0.006093780510127544,7.715857982635498,1.0,0.23341965675354004,0.006778701674193144
29.0,2.2401316165924072,3.816086769104004,1.8824602365493774,3.2222490310668945,1.0,34.87767028808594,0.2097902148962021,0.15131670236587524,0.24136124551296234,0.2096463143825531,0.0,0.9720568060874939,2.0115060806274414,3.664555311203003,1.0,1.0,7.752713680267334,0.6630557775497437,0.9459540247917175,0.9999071359634399,0.005230588838458061,1.0,0.0060640438459813595,7.763780117034912,1.0,0.23382748663425446,0.00679008336737752
